ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
66286,Sat Mar 30 11:34:30 GMT 2024,Sat Mar 30 11:34:30 GMT 2024,GET,http://localhost:8883/,200,OK,69,276,1111041
66287,Sat Mar 30 11:34:30 GMT 2024,Sat Mar 30 11:34:30 GMT 2024,GET,http://localhost:8883,200,OK,64,276,1111375
66288,Sat Mar 30 11:34:30 GMT 2024,Sat Mar 30 11:34:30 GMT 2024,GET,http://localhost:8883/,200,OK,60,276,1111375
66289,Sat Mar 30 11:34:30 GMT 2024,Sat Mar 30 11:34:30 GMT 2024,POST,http://localhost:8883/,201,Created,115,273,236
66290,Sat Mar 30 11:34:30 GMT 2024,Sat Mar 30 11:34:30 GMT 2024,GET,http://localhost:8883/17,200,OK,145,276,2990019
66291,Sat Mar 30 11:34:30 GMT 2024,Sat Mar 30 11:34:30 GMT 2024,GET,http://localhost:8883,200,OK,88,276,1111709
66292,Sat Mar 30 11:34:30 GMT 2024,Sat Mar 30 11:34:30 GMT 2024,GET,http://localhost:8883/,200,OK,78,276,1111709
66293,Sat Mar 30 11:34:30 GMT 2024,Sat Mar 30 11:34:30 GMT 2024,GET,http://localhost:8883,200,OK,44,276,1111709
66294,Sat Mar 30 11:34:30 GMT 2024,Sat Mar 30 11:34:30 GMT 2024,POST,http://localhost:8883/,201,Created,118,273,236
66295,Sat Mar 30 11:34:30 GMT 2024,Sat Mar 30 11:34:30 GMT 2024,GET,http://localhost:8883/,200,OK,61,276,1111709
66296,Sat Mar 30 11:34:30 GMT 2024,Sat Mar 30 11:34:30 GMT 2024,GET,http://localhost:8883,200,OK,30,276,1112043
66297,Sat Mar 30 11:34:30 GMT 2024,Sat Mar 30 11:34:30 GMT 2024,GET,http://localhost:8883/17,200,OK,139,276,2990936
66298,Sat Mar 30 11:34:30 GMT 2024,Sat Mar 30 11:34:30 GMT 2024,GET,http://localhost:8883/,200,OK,69,276,1112043
66300,Sat Mar 30 11:34:30 GMT 2024,Sat Mar 30 11:34:31 GMT 2024,POST,http://localhost:8883/,201,Created,142,273,236
66302,Sat Mar 30 11:34:31 GMT 2024,Sat Mar 30 11:34:31 GMT 2024,GET,http://localhost:8883,200,OK,63,276,1112377
66303,Sat Mar 30 11:34:30 GMT 2024,Sat Mar 30 11:34:31 GMT 2024,GET,http://localhost:8883/17,200,OK,122,276,2991853
66304,Sat Mar 30 11:34:31 GMT 2024,Sat Mar 30 11:34:31 GMT 2024,GET,http://localhost:8883/,200,OK,71,276,1112377
66306,Sat Mar 30 11:34:31 GMT 2024,Sat Mar 30 11:34:31 GMT 2024,POST,http://localhost:8883/,201,Created,148,273,236
66308,Sat Mar 30 11:34:31 GMT 2024,Sat Mar 30 11:34:31 GMT 2024,GET,http://localhost:8883,200,OK,61,276,1112711
66309,Sat Mar 30 11:34:31 GMT 2024,Sat Mar 30 11:34:31 GMT 2024,GET,http://localhost:8883/17,200,OK,138,276,2992770
66310,Sat Mar 30 11:34:31 GMT 2024,Sat Mar 30 11:34:31 GMT 2024,GET,http://localhost:8883/,200,OK,69,276,1112711
66312,Sat Mar 30 11:34:31 GMT 2024,Sat Mar 30 11:34:31 GMT 2024,POST,http://localhost:8883/,201,Created,139,273,236
66314,Sat Mar 30 11:34:31 GMT 2024,Sat Mar 30 11:34:31 GMT 2024,GET,http://localhost:8883,200,OK,56,276,1113045
66315,Sat Mar 30 11:34:31 GMT 2024,Sat Mar 30 11:34:31 GMT 2024,GET,http://localhost:8883/17,200,OK,115,276,2993687
66316,Sat Mar 30 11:34:31 GMT 2024,Sat Mar 30 11:34:31 GMT 2024,GET,http://localhost:8883/,200,OK,71,276,1113045
66317,Sat Mar 30 11:34:31 GMT 2024,Sat Mar 30 11:34:31 GMT 2024,POST,http://localhost:8883/,201,Created,98,273,236
66318,Sat Mar 30 11:34:31 GMT 2024,Sat Mar 30 11:34:31 GMT 2024,GET,http://localhost:8883,200,OK,69,276,1113045
66319,Sat Mar 30 11:34:31 GMT 2024,Sat Mar 30 11:34:31 GMT 2024,GET,http://localhost:8883/,200,OK,58,276,1113379
66320,Sat Mar 30 11:34:31 GMT 2024,Sat Mar 30 11:34:31 GMT 2024,GET,http://localhost:8883,200,OK,60,276,1113379
