ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
265495,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/images/advertisement/netapp-dark.svg,400,Bad Request,13,152,157
265496,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/CVS/root,404,Not Found,12,155,555
265497,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/images/advertisement/nasdaq-dark.svg,400,Bad Request,13,152,157
265498,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/images/header/header.jpg,400,Bad Request,12,152,157
265499,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/images/advertisement/box-dark.svg,200,OK,13,243,1603
265500,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/images/advertisement/ub-2x-v3.jpeg,400,Bad Request,13,152,157
265501,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/images/advertisement/volkswagen-dark.svg,400,Bad Request,8,152,157
265502,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/favicon.ico,200,OK,8,242,3870
265503,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990,200,OK,11,238,644
265504,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/images/advertisement/netapp-dark.svg,400,Bad Request,7,152,157
265505,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/images/advertisement/transform-2x-v3.jpeg,400,Bad Request,7,152,157
265506,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/images/advertisement/volkswagen-dark.svg,400,Bad Request,0,152,157
265507,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/images/advertisement/box-dark.svg,200,OK,8,243,1603
265508,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/images/advertisement/ub-2x-v3.jpeg,400,Bad Request,8,152,157
265509,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/images/advertisement/eventbrite-dark.svg,200,OK,7,244,8833
265510,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/images/footer/logo-udemy-inverted.svg,400,Bad Request,17,152,157
265511,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/images/advertisement/transform-2x-v3.jpeg,400,Bad Request,0,152,157
265512,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/images/advertisement/netapp-dark.svg,400,Bad Request,1,152,157
265513,Tue Mar 26 12:05:48 GMT 2024,Tue Mar 26 12:05:48 GMT 2024,GET,http://localhost:9990/images/advertisement/volkswagen-dark.svg,400,Bad Request,0,152,157
